Date,ADBE,AMD,AMGN,BAH,BIO,BLD,BLDR,BWXT,CACI,CAT,CHDN,CLH,CRH,CRM,DHI,EMN,EQIX,EXP,FCNCA,FICO,FSLR,GOOG,GPK,GWW,HUBB,HUBS,IRM,KIM,KKR,LAMR,LEN,LHX,LII,LNW,MLM,MSI,MUSA,NOW,NSC,NTAP,NVR,OC,ORCL,PCAR,POST,REGN,ROST,RPM,SAIA,TEAM,TOL,TSLA,URI,UTHR,WLK,WSO,WST
2022-07-22 04:00:00,401.9,88.1,245.95,94.27,524.62,189.58,65.56,54.77,286.21,178.62,108.435,91.54,36.0,182.47,77.39,93.07,653.78,121.56,703.54,467.65,72.59,108.36,21.35,473.88,193.69,300.5,47.37,21.45,51.33,96.14,80.4259,225.13,227.66,49.46,326.21,221.16,268.57,446.77,243.1,69.26,4552.61,84.04,74.9,56.4867,84.67,586.11,83.24,86.11,210.03,202.27,50.07,272.2433,274.29,225.45,91.81,254.25,313.64
2022-07-25 04:00:00,391.96,87.54,248.72,95.06,528.18,189.23,65.18,54.92,291.23,181.81,108.735,92.24,36.35,177.29,75.36,94.22,649.48,122.41,717.3,469.7,74.15,108.21,21.63,482.12,195.53,290.96,47.02,21.51,52.14,96.22,79.0029,226.3,224.35,49.49,330.33,223.51,270.88,440.0,246.9,69.17,4464.83,83.62,74.86,57.3533,84.83,587.28,82.63,85.54,211.35,196.05,48.44,268.4333,277.83,227.98,92.19,252.96,313.51
2022-07-26 04:00:00,379.26,85.25,251.14,95.15,534.68,188.33,64.34,54.8,293.17,181.23,107.445,91.9,35.63,170.46,75.23,92.83,641.7,122.54,700.72,427.62,73.57,105.44,22.6,479.57,204.08,272.26,46.82,21.17,51.1,94.2,78.4511,223.75,224.43,49.0,328.54,224.27,264.81,422.82,244.61,69.42,4360.02,82.78,74.03,57.98,85.63,582.56,77.96,86.42,206.11,187.61,47.97,258.86,276.21,231.44,91.48,244.25,313.36
2022-07-27 04:00:00,392.78,89.82,251.72,94.21,546.69,199.11,65.24,54.54,292.14,185.25,110.0,93.79,37.16,180.3,77.85,94.99,652.21,125.99,720.2,437.67,76.76,113.6,22.35,487.61,209.71,295.88,47.05,21.5,52.63,97.75,80.91,223.9,227.06,50.23,336.03,230.25,266.95,448.6,243.24,70.57,4372.53,84.52,75.87,59.38,85.95,587.91,80.27,87.34,211.05,197.28,49.01,274.82,287.23,231.0,94.56,254.75,320.52
2022-07-28 04:00:00,403.5,91.67,249.75,95.64,559.86,208.77,65.83,55.62,300.02,187.84,108.46,96.43,37.93,181.29,78.31,95.16,711.31,123.8,740.85,456.27,88.5,114.59,22.48,501.88,217.16,300.73,48.0,21.86,55.44,99.79,82.4782,231.79,234.57,51.07,343.45,236.32,287.7,436.5,244.83,71.71,4389.84,90.01,77.04,60.6533,86.52,582.37,81.4,89.1,234.03,204.85,48.91,280.9,304.83,229.99,94.0,263.7,339.92
2022-07-29 04:00:00,410.12,94.47,247.47,95.98,563.26,211.72,68.0,56.68,302.29,198.25,104.9,97.59,38.59,184.02,78.03,95.93,703.74,126.45,756.68,462.03,99.17,116.64,22.25,543.53,219.02,308.0,48.49,22.11,55.46,101.06,82.2846,239.97,239.53,50.94,352.08,238.59,284.36,446.66,251.17,71.33,4393.1,92.74,77.84,61.0133,86.94,581.69,81.26,90.4,237.85,209.32,49.18,297.15,322.67,231.07,97.34,273.95,343.56
2022-08-01 04:00:00,411.09,96.78,245.64,95.8,553.61,217.04,73.34,56.84,300.97,194.86,104.775,97.74,38.27,182.98,78.23,94.06,694.43,125.95,764.07,460.7,99.49,115.48,22.33,549.6,214.77,313.83,48.83,21.69,55.53,100.87,82.5073,241.0,244.37,49.12,354.17,236.63,285.73,453.77,253.01,71.96,4419.44,92.93,77.44,60.5533,88.3,576.68,82.3,90.36,239.87,210.59,49.57,297.2767,319.68,225.3,97.15,278.82,339.04
2022-08-02 04:00:00,409.96,99.29,243.91,96.06,547.96,207.32,70.27,56.66,292.15,183.51,104.935,98.23,37.33,183.79,74.16,93.22,688.71,123.32,768.41,462.6,99.72,115.9,22.01,540.25,212.43,328.33,48.37,21.37,52.24,99.06,79.3804,243.97,239.31,50.98,352.44,237.46,283.61,454.44,248.02,71.37,4246.8,89.28,76.35,60.1533,88.43,574.96,79.83,89.73,233.09,214.21,46.93,300.5867,314.1,224.75,94.44,273.22,339.1
2022-08-03 04:00:00,424.54,98.09,247.14,96.21,548.55,204.05,69.01,56.22,290.59,182.87,105.97,108.15,38.11,189.65,74.22,93.37,696.16,125.75,783.46,470.46,97.89,118.78,21.91,543.02,214.18,350.18,48.36,21.43,53.29,100.12,79.9226,241.36,244.06,53.73,355.39,238.45,287.55,471.45,250.3,72.55,4279.62,88.39,77.37,60.56,88.69,608.77,84.58,90.12,236.63,225.14,47.35,307.3967,317.6,228.52,94.46,276.46,343.65
2022-08-04 04:00:00,430.59,103.91,246.98,95.03,538.84,207.29,70.81,56.21,288.46,183.64,106.13,106.92,38.95,191.27,76.7,93.8,697.0,127.72,789.91,475.4,99.17,118.87,21.57,543.34,214.17,355.46,48.94,21.34,53.24,100.07,82.6718,237.85,244.5,52.51,359.98,239.69,286.82,493.0,250.93,72.11,4381.87,88.99,77.4,60.5867,87.65,614.96,83.76,90.38,240.4,230.41,48.64,308.6333,319.21,221.35,92.96,278.14,340.48
2022-08-05 04:00:00,433.43,102.31,246.25,95.03,539.65,196.63,68.37,56.19,287.4,185.39,105.085,110.09,38.87,190.17,76.35,95.13,697.51,127.83,798.94,482.47,101.9,118.22,21.7,556.02,213.52,372.99,52.3,21.41,52.42,100.62,82.0232,234.58,244.07,52.88,355.93,250.21,286.0,494.85,251.02,72.37,4359.73,86.3,77.35,60.7533,90.04,613.61,84.23,88.82,241.41,268.59,48.05,288.17,323.43,221.65,94.37,282.05,341.7
2022-08-08 04:00:00,434.34,100.07,247.29,94.41,535.08,200.24,69.78,55.94,282.87,185.81,104.935,111.74,38.88,189.75,77.26,95.88,697.02,128.76,791.89,489.84,106.74,118.14,22.38,562.29,214.14,385.22,53.99,21.87,52.81,102.53,83.9013,231.75,246.58,53.57,353.22,248.15,284.75,494.95,249.74,72.65,4374.0,87.14,76.47,61.06,90.11,630.63,85.31,89.69,241.73,279.35,48.64,290.4233,322.14,218.73,96.18,285.91,339.36
2022-08-09 04:00:00,426.57,95.54,248.36,95.76,518.86,190.59,66.78,55.63,283.51,186.03,102.585,109.69,38.53,182.24,74.92,95.2,697.75,127.4,803.79,490.58,109.01,117.5,22.86,557.97,213.45,364.71,53.31,22.04,51.75,102.29,81.5779,233.5,243.12,52.66,353.81,249.25,284.76,487.46,249.34,71.1,4193.24,86.05,76.77,60.9133,90.3,622.15,84.46,88.24,235.68,278.86,47.27,283.3333,319.89,219.17,96.7,281.05,329.49
2022-08-10 04:00:00,438.4,99.05,252.09,96.15,548.49,199.26,68.37,55.26,282.03,190.72,103.76,112.65,39.38,188.61,78.42,97.93,709.46,130.81,818.88,501.11,114.51,120.65,23.11,564.97,218.11,407.07,54.13,22.62,55.5,104.47,84.4918,234.68,249.51,55.24,365.34,253.0,284.21,516.2,257.57,73.3,4393.99,87.74,77.54,62.1667,85.98,641.49,86.18,91.75,249.72,286.19,48.96,294.3567,327.95,221.49,99.56,292.08,338.84
2022-08-11 04:00:00,434.89,98.12,248.35,94.76,549.12,201.55,70.26,53.87,276.0,194.0,106.295,114.98,39.37,186.73,78.7,99.18,689.31,132.9,827.5,486.23,114.58,119.82,23.2,566.36,219.3,384.09,53.59,22.85,56.66,104.41,84.9564,231.29,251.33,56.07,364.88,252.28,288.01,499.45,260.21,73.7,4388.31,90.22,77.16,62.0,87.79,623.9,88.15,91.6,253.0,275.8,49.49,286.63,332.22,220.41,103.22,292.93,337.75
2022-08-12 04:00:00,445.67,100.83,248.39,95.84,548.74,202.73,70.75,54.8,281.05,196.84,108.03,118.79,39.74,189.89,79.72,101.17,704.56,135.69,843.82,490.75,117.965,122.65,23.29,579.88,222.47,387.59,54.03,23.35,57.12,105.55,85.4501,236.74,261.81,57.96,370.1,255.97,291.83,506.51,261.84,74.93,4454.72,91.19,79.15,62.4867,89.06,628.71,90.12,93.26,246.49,283.25,50.04,300.03,336.55,217.1,103.66,302.9,340.98
2022-08-15 04:00:00,451.02,101.01,251.08,98.2,546.52,202.1,69.66,54.92,287.57,195.95,108.46,116.33,39.66,191.06,78.82,101.04,714.79,135.28,851.26,489.79,118.22,122.88,23.28,582.8,220.92,388.54,54.53,23.61,57.52,105.89,85.2662,240.03,267.32,57.58,368.75,255.37,292.14,504.07,257.06,74.63,4407.2,90.35,79.11,62.8267,89.86,643.29,90.16,94.36,240.25,288.47,49.71,309.32,337.52,218.36,104.7,305.3,340.82
2022-08-16 04:00:00,447.56,100.2,253.15,98.06,533.97,204.98,69.21,54.56,282.23,197.52,109.045,118.13,40.15,189.59,78.61,101.91,712.04,135.75,857.19,501.49,116.99,122.51,23.54,584.19,220.79,379.16,54.14,23.73,57.2,105.93,85.2565,239.33,266.96,58.36,371.57,256.59,297.86,496.74,257.61,74.77,4445.0,91.8,79.52,63.1867,90.34,648.7,92.64,95.33,239.08,289.36,49.49,306.5633,339.31,221.66,106.28,302.41,333.93
2022-08-17 04:00:00,437.82,98.27,250.58,98.14,524.11,202.06,67.0,54.15,283.74,195.93,107.025,117.48,39.38,187.96,76.51,99.73,706.9,133.96,852.46,499.18,116.3,120.32,23.35,583.68,221.19,365.45,54.94,23.39,56.54,103.66,83.456,239.88,267.49,56.85,368.92,255.42,292.64,488.76,257.8,73.37,4420.31,91.39,79.25,62.3467,89.62,636.34,92.82,94.77,232.67,284.26,48.91,303.9967,331.38,221.63,105.94,304.39,328.25
2022-08-18 04:00:00,439.03,100.44,249.7,99.05,519.57,201.17,68.43,54.31,284.4,197.35,107.42,118.22,39.57,187.93,76.83,100.38,701.42,134.5,851.15,497.38,117.82,120.86,23.57,585.57,223.9,363.22,55.05,23.38,55.83,104.06,82.9138,238.38,267.1,57.37,367.55,256.24,299.83,489.6,258.6,75.49,4440.13,91.45,79.32,62.8133,88.99,624.83,92.0,95.4,234.26,283.37,49.0,302.87,323.23,223.44,108.4,305.48,321.79
2022-08-19 04:00:00,425.055,95.95,250.86,99.0,510.2,195.59,66.32,53.74,286.42,195.6,105.83,117.04,38.93,183.77,74.28,98.61,696.79,131.2,839.78,489.79,115.41,118.12,23.24,583.91,224.08,351.58,54.88,22.73,54.09,102.74,81.1617,238.43,258.68,55.19,365.15,253.25,299.48,476.26,255.75,74.29,4273.29,89.88,78.66,62.02,88.97,618.36,91.01,94.08,229.46,269.34,47.26,296.6667,316.69,224.44,104.65,294.62,319.52
2022-08-22 04:00:00,411.35,92.84,246.9,98.01,500.1,192.18,64.78,53.03,282.7,191.76,102.855,115.01,37.69,176.98,72.7,94.96,675.35,126.37,828.49,477.92,114.48,115.07,23.14,572.45,220.48,343.45,53.62,22.0,52.92,97.53,79.6225,231.2,250.29,51.41,356.3,248.66,297.96,459.71,256.91,73.03,4208.61,86.86,76.46,60.32,88.34,612.1,88.11,92.75,222.97,258.47,45.53,289.9133,307.55,220.31,103.02,289.34,311.47
2022-08-23 04:00:00,410.41,92.49,244.47,97.84,494.62,191.69,64.2,53.15,281.93,197.21,104.33,117.32,38.01,176.0,72.86,96.97,667.78,127.11,821.67,476.13,114.42,114.77,23.34,576.74,218.58,342.04,53.23,21.98,52.83,97.8,79.4869,232.14,246.22,52.98,355.73,246.17,297.57,459.99,258.3,73.28,4200.91,86.85,76.41,60.42,88.59,602.53,87.96,92.35,219.96,258.28,45.63,296.4533,307.01,226.51,106.47,284.83,309.71
2022-08-24 04:00:00,405.65,92.73,244.49,98.49,499.09,192.96,64.44,53.58,281.67,194.16,105.13,122.28,37.4,180.01,74.68,96.62,671.47,126.59,829.21,478.72,118.44,114.7,23.28,579.04,217.4,349.73,54.45,22.1,53.16,98.56,81.1229,233.08,250.04,53.54,355.08,248.63,297.03,457.52,259.82,72.82,4289.01,87.42,76.17,60.9933,88.57,602.79,90.56,92.65,221.7,258.66,46.22,297.0967,308.0,222.49,104.99,287.39,310.58
2022-08-25 04:00:00,403.93,97.18,245.68,98.35,514.63,195.47,65.27,54.31,281.04,198.88,106.62,122.34,38.78,173.91,76.61,99.0,689.53,128.14,836.73,485.58,121.69,117.7,23.43,583.28,220.63,351.97,55.37,22.44,54.42,100.29,82.1878,238.44,252.47,54.16,362.27,254.38,297.39,466.03,262.99,78.56,4364.99,89.63,76.89,61.6333,88.98,603.8,90.91,97.83,232.75,266.33,48.05,296.07,319.57,220.78,110.02,291.72,314.68
2022-08-26 04:00:00,381.02,91.18,240.65,96.91,495.28,184.39,62.1,53.05,275.78,191.92,102.825,118.95,37.63,165.23,72.81,95.04,670.74,122.42,813.77,476.85,121.75,111.3,22.92,566.24,210.97,335.33,54.27,21.72,51.63,97.29,77.7638,234.06,242.65,52.08,351.74,248.32,292.94,444.69,252.99,74.96,4224.99,85.33,74.65,59.98,87.09,596.18,87.26,94.86,222.43,257.05,46.12,288.09,306.42,215.3,106.97,284.5,303.77
2022-08-29 04:00:00,375.26,88.49,239.38,95.66,488.31,186.13,60.44,53.08,275.9,191.78,102.61,119.03,37.92,160.21,72.17,95.03,659.33,122.29,812.22,462.54,121.69,110.34,22.94,565.45,211.35,333.23,54.01,21.43,51.15,95.84,77.3475,233.28,243.32,51.86,354.21,247.07,299.84,435.78,251.85,73.45,4213.05,84.1,74.19,59.2533,88.77,592.77,86.96,94.47,215.78,250.96,45.35,284.82,301.23,217.49,102.68,280.59,301.57
2022-08-30 04:00:00,375.07,86.94,239.12,95.44,483.5,184.72,59.85,52.5,273.22,186.94,100.24,117.73,37.4,159.67,71.93,93.41,655.89,120.55,814.7,455.83,122.31,109.91,22.63,556.39,206.91,338.66,52.98,21.44,50.7,94.05,76.3988,231.24,241.28,50.67,345.17,245.13,292.93,436.84,244.77,72.28,4156.53,83.4,74.14,58.7,87.04,588.39,86.33,94.26,215.43,251.4,44.7,277.7,292.92,218.97,100.48,276.94,296.42
2022-08-31 04:00:00,373.44,84.87,240.3,95.7,485.04,183.76,58.61,52.13,280.87,184.71,98.545,117.42,36.99,156.12,71.15,91.0,657.37,119.62,811.96,449.4,127.55,109.15,22.27,554.94,206.3,337.04,52.61,21.08,50.56,93.89,74.9758,228.19,240.12,49.23,347.71,243.41,290.17,434.62,243.13,72.13,4140.06,81.73,74.15,58.34,88.76,581.06,86.27,93.16,206.83,247.66,43.79,275.61,292.04,226.62,98.63,272.03,296.69
2022-09-01 04:00:00,370.53,82.33,245.5,96.25,486.25,181.31,58.76,51.73,276.85,182.44,97.955,116.51,36.12,153.53,71.33,90.4,653.3,116.85,803.75,442.82,127.84,110.55,22.28,557.05,208.22,310.01,53.27,21.3,50.13,93.89,75.0145,227.49,248.85,47.22,342.6,244.17,290.7,430.56,241.13,72.16,4116.66,80.76,75.3,58.3133,88.5,600.63,88.51,93.47,209.98,235.43,43.68,277.16,288.69,226.07,96.24,273.99,296.1
2022-09-02 04:00:00,368.14,80.24,242.37,95.13,478.32,179.75,58.57,51.42,275.08,180.83,97.42,116.78,36.5,153.69,71.38,89.52,631.16,116.3,799.31,439.78,126.41,108.68,22.4,555.31,206.34,315.36,52.13,21.23,49.25,92.49,75.3824,227.2,245.9,46.19,340.6,243.77,287.58,434.51,239.26,71.28,4093.13,80.92,74.68,57.6467,87.69,580.62,87.39,92.53,206.21,232.42,43.81,270.21,289.71,222.91,95.76,272.0,291.35
2022-09-06 04:00:00,368.3,78.72,242.22,95.45,477.91,176.08,57.64,51.48,274.84,180.66,97.28,116.32,35.85,151.72,69.99,89.68,631.84,115.28,797.36,441.63,127.6,107.48,22.59,561.4,208.29,311.12,51.73,21.29,48.52,92.98,74.0949,229.77,249.98,45.28,339.56,243.57,288.71,430.47,239.91,70.7,4040.01,80.83,73.83,57.8867,87.08,573.97,86.72,92.58,209.58,229.67,43.39,274.42,292.08,222.35,95.68,276.83,291.0
2022-09-07 04:00:00,379.72,79.61,244.79,96.75,491.38,181.6,58.63,54.07,277.88,180.86,100.795,119.62,36.69,153.28,71.09,91.44,647.2,118.52,816.87,449.54,134.8,110.48,23.2,573.78,214.56,292.3,52.75,21.75,49.43,96.67,75.4114,233.15,257.9,47.23,351.63,249.55,291.81,444.16,243.22,70.7,4133.51,83.07,74.49,59.0467,89.95,596.44,92.14,95.46,201.97,235.42,44.19,283.7,297.11,222.08,97.49,284.51,298.8
2022-09-08 04:00:00,383.63,82.78,245.45,96.1,500.33,183.0,58.68,53.0,276.55,183.15,100.795,121.82,36.46,156.9,72.07,91.85,650.9,118.97,845.55,451.61,137.53,109.42,23.09,570.79,219.6,303.56,52.8,21.66,50.07,96.88,75.9051,233.72,257.89,47.76,352.6,250.36,289.53,450.77,245.93,71.41,4191.61,84.41,74.65,57.5533,88.18,708.85,92.26,95.55,195.67,240.32,44.22,289.26,304.93,223.71,97.92,285.6,308.13
2022-09-09 04:00:00,394.78,85.45,247.69,97.51,509.38,186.13,61.17,54.42,280.64,189.49,103.915,122.41,37.31,162.59,73.33,93.65,657.89,121.06,846.25,451.77,135.82,111.78,23.31,572.74,224.06,332.5,55.23,22.01,51.5,98.27,77.2701,236.14,258.21,50.74,356.3,250.22,289.37,470.03,249.85,72.45,4263.82,87.53,75.91,58.9867,89.24,724.32,93.51,95.83,202.28,258.93,45.34,299.68,311.14,223.48,100.22,285.99,313.51
2022-09-12 04:00:00,396.36,84.64,237.62,97.47,512.79,184.54,61.41,54.6,281.17,192.4,104.25,123.66,38.19,165.63,74.06,94.87,665.47,121.45,863.75,460.67,136.79,111.87,23.69,568.1,225.04,333.1,56.54,22.3,52.68,99.63,78.0348,234.75,262.81,52.36,355.31,253.51,288.79,476.29,250.58,73.4,4290.57,89.71,77.08,59.62,89.2,710.74,94.98,96.62,208.05,264.79,45.88,304.42,313.4,221.94,101.44,286.83,312.87
2022-09-13 04:00:00,368.39,77.03,226.86,95.02,479.4,174.99,56.61,53.07,275.78,184.31,100.675,119.78,36.37,158.1,69.22,84.11,636.27,116.79,846.13,454.33,136.76,105.31,23.02,557.15,219.98,305.64,54.79,21.28,50.0,95.55,71.8587,226.33,254.04,48.75,339.6,246.08,284.38,452.38,243.3,71.06,4066.02,84.92,76.04,57.3733,87.55,701.39,89.86,92.9,196.71,248.9,43.06,292.13,294.67,216.57,93.97,276.07,292.96
2022-09-14 04:00:00,371.52,77.45,228.12,95.1,477.48,169.33,55.22,54.28,276.59,184.65,100.705,120.57,35.5,160.28,69.0,82.12,626.68,114.74,858.11,463.98,135.76,105.87,22.7,548.24,219.04,305.41,54.28,20.82,50.14,95.32,71.0939,233.96,250.3,49.39,332.38,242.31,281.01,457.49,238.04,70.26,4035.83,83.61,72.12,57.5933,87.77,697.62,89.46,92.11,194.07,255.57,43.04,302.61,290.0,219.18,91.89,274.68,290.82
2022-09-15 04:00:00,309.13,76.66,227.66,92.49,472.75,170.55,55.3,53.91,275.89,182.49,99.825,120.31,35.3,154.78,69.62,81.3,616.32,114.03,850.13,458.0,132.02,103.9,22.72,532.83,220.15,302.84,53.5,20.68,49.64,94.75,71.4618,228.43,250.04,48.81,337.44,238.16,281.88,435.55,238.86,69.08,4007.5,83.61,70.24,57.0933,87.23,705.85,89.56,91.04,189.5,252.89,42.81,303.75,288.71,220.64,93.89,272.24,273.73
2022-09-16 04:00:00,299.5,76.51,231.14,95.31,448.54,168.54,55.41,52.65,279.92,179.47,97.195,115.99,35.47,151.51,71.12,79.13,624.75,111.43,826.59,465.95,135.81,103.63,21.31,526.16,219.11,291.57,55.29,20.74,48.52,92.71,73.3688,230.01,244.43,48.72,330.18,239.2,276.88,425.8,233.98,68.68,4085.72,81.65,68.83,56.76,86.85,710.3,90.25,88.31,185.17,242.9,43.66,303.35,286.04,218.11,90.85,269.93,268.06
2022-09-19 04:00:00,296.06,76.77,230.76,96.04,445.5,173.61,57.15,53.27,280.14,182.11,101.725,118.09,36.08,152.83,73.09,79.7,625.96,115.16,852.1,449.84,137.04,103.85,21.93,535.1,227.01,289.99,56.18,20.86,49.51,92.95,75.9632,230.07,245.59,49.47,335.79,240.57,287.61,425.05,236.09,67.61,4133.2,82.39,69.07,58.1933,86.97,715.34,90.74,90.86,189.25,241.62,44.58,309.07,295.42,216.89,92.29,273.52,269.93
2022-09-20 04:00:00,291.06,75.25,227.71,95.74,437.39,168.85,56.31,52.64,281.41,177.99,100.225,116.55,34.54,149.8,71.93,77.33,616.5,112.0,850.0,450.07,133.31,101.83,21.25,531.0,223.9,284.09,50.65,20.25,47.68,90.15,74.424,228.47,235.31,48.3,334.57,239.51,279.52,411.2,229.59,66.3,4084.53,80.76,68.11,57.6933,85.57,704.22,88.3,88.95,186.48,235.19,43.5,308.73,289.76,207.18,89.25,271.0,263.69
2022-09-21 04:00:00,286.3,74.48,224.46,95.09,430.97,167.76,56.61,52.03,278.11,171.95,96.575,115.7,34.06,147.63,71.34,75.61,620.2,110.2,839.33,449.7,135.57,100.01,20.83,516.75,227.14,283.29,50.15,19.8,46.12,88.34,73.4947,228.72,232.46,44.98,329.13,237.86,273.68,401.43,227.89,65.35,4031.49,79.24,66.75,56.9733,86.28,684.63,87.85,86.71,189.37,232.3,42.94,300.8,282.87,205.57,86.56,265.62,258.2
2022-09-22 04:00:00,287.06,69.5,227.75,94.65,418.55,162.55,55.51,51.6,276.11,170.55,92.05,112.46,33.59,150.15,70.95,74.74,609.26,108.51,817.34,439.59,131.77,100.57,20.8,504.24,222.09,273.31,47.94,19.17,45.11,85.1,74.9564,226.01,223.76,41.97,327.7,232.02,274.94,386.97,224.71,64.23,4009.58,77.08,66.03,56.6,85.26,688.26,86.59,85.66,185.36,220.69,42.09,288.59,273.27,207.98,85.75,255.86,253.11
2022-09-23 04:00:00,284.56,67.96,226.97,93.29,421.93,160.07,54.14,50.62,271.36,164.24,91.305,109.62,32.21,147.01,71.42,72.69,593.13,105.66,809.08,427.91,129.85,99.17,20.3,494.85,220.0,272.81,46.6,18.81,43.89,84.2,74.6079,220.39,224.22,41.23,320.05,228.76,265.93,377.04,217.65,63.47,4057.67,77.0,64.55,55.8733,83.93,697.33,84.44,85.53,183.54,217.56,42.42,275.33,263.37,207.62,82.95,252.93,254.24
2022-09-26 04:00:00,276.96,66.3,226.87,92.69,414.52,155.12,52.89,50.52,268.95,162.62,90.37,107.65,31.88,146.32,68.24,71.4,581.59,104.36,791.52,428.18,128.21,98.81,19.7,489.34,219.89,272.62,44.73,18.04,43.66,82.59,71.3456,215.67,220.31,41.14,315.95,225.81,266.64,370.1,214.76,62.61,3951.54,75.06,63.45,55.3333,82.67,686.1,82.93,84.83,185.48,213.61,41.12,276.01,260.01,203.3,81.75,253.77,252.83
2022-09-27 04:00:00,277.57,67.17,225.99,92.15,412.59,158.15,54.29,50.75,263.7,162.44,91.155,107.8,31.54,148.89,67.52,70.86,567.69,103.28,790.6,425.57,132.31,98.09,19.67,487.1,217.12,275.79,43.59,18.16,43.93,82.87,71.1229,212.56,221.28,43.27,311.09,225.66,270.09,378.95,213.84,62.53,3917.75,76.68,62.42,55.3067,81.75,695.01,84.4,84.57,192.26,214.59,40.83,282.94,264.45,205.89,82.89,257.02,246.39
2022-09-28 04:00:00,281.4,68.36,230.98,93.46,428.71,167.97,58.46,51.47,267.57,167.76,93.84,111.85,32.6,150.17,71.33,72.64,576.5,106.69,811.46,433.03,136.19,100.74,20.14,493.83,222.0,283.99,44.91,18.64,45.02,85.9,75.0048,214.57,231.38,45.24,319.63,229.62,277.45,388.85,216.72,63.7,4098.03,80.89,63.07,56.8867,83.05,705.42,87.01,85.49,199.23,218.14,43.05,287.81,277.02,211.08,85.78,267.27,251.93
2022-09-29 04:00:00,278.25,64.14,228.41,92.18,418.24,165.14,58.2,50.85,264.24,165.9,92.465,109.35,32.16,146.81,68.36,70.81,561.39,106.45,790.76,424.84,130.93,98.09,19.71,486.9,220.33,274.35,43.81,18.08,43.3,83.9,72.575,209.35,222.51,43.94,322.41,225.3,277.48,385.5,214.55,62.94,3987.16,78.21,61.4,56.58,82.78,691.82,84.03,84.02,194.65,212.33,42.01,268.21,270.15,207.94,85.27,256.03,251.27
2022-09-30 04:00:00,275.2,63.36,225.4,92.35,417.14,164.78,58.92,50.37,261.06,164.08,92.075,109.98,32.23,143.84,67.35,71.05,568.84,107.18,797.43,412.01,132.27,96.15,19.74,489.19,223.0,270.12,43.97,18.41,43.0,82.49,72.1684,207.83,222.67,42.88,322.09,223.97,274.91,377.61,209.65,61.85,3987.08,78.61,61.07,55.7933,81.91,688.87,84.27,83.31,190.0,210.59,42.0,265.25,270.12,209.38,86.88,257.46,246.08
2022-10-03 04:00:00,285.24,66.11,230.44,95.97,427.84,172.25,60.28,51.7,269.51,171.23,93.095,115.03,32.96,147.9,70.74,74.47,578.9,110.59,825.44,423.91,136.62,99.3,20.05,506.82,227.11,284.53,45.64,18.74,43.97,84.09,75.6631,217.4,228.76,43.68,326.59,228.97,283.34,391.71,216.8,64.14,4133.14,81.84,63.08,57.6533,83.99,735.13,85.96,86.65,198.25,217.33,43.7,242.4,281.61,213.93,90.31,265.41,255.93
2022-10-04 04:00:00,294.97,67.9,233.02,97.19,449.39,182.6,63.45,53.56,272.49,179.63,98.545,117.1,35.12,155.73,73.79,77.38,587.83,116.25,855.54,441.14,143.06,102.41,20.99,521.23,236.09,298.73,47.58,19.34,47.39,88.63,78.3253,224.12,237.28,47.23,335.94,235.42,283.67,411.55,223.17,66.56,4320.65,85.32,65.69,59.94,84.92,739.54,89.38,89.87,205.9,236.21,45.99,249.44,294.26,215.62,92.83,274.54,261.15
2022-10-05 04:00:00,297.38,67.94,233.82,97.66,456.01,180.35,63.62,52.37,270.38,178.38,98.93,119.13,34.47,156.23,72.81,76.58,578.41,116.64,852.99,439.98,134.59,102.22,20.88,518.76,237.6,296.71,47.05,19.3,47.29,87.71,77.2991,220.84,236.03,48.22,334.29,236.86,280.51,420.58,221.02,67.19,4292.96,84.11,66.64,60.6067,83.4,745.68,89.82,92.87,202.96,242.46,45.36,240.81,293.88,212.05,90.9,274.1,259.67
2022-10-06 04:00:00,298.41,67.85,230.94,96.58,452.85,182.8,63.79,52.64,263.01,178.81,98.815,118.41,33.42,155.46,73.8,74.83,557.43,114.05,843.46,413.82,132.06,102.24,20.66,509.59,235.0,294.7,46.0,19.16,47.04,87.1,77.5992,220.5,230.97,47.44,330.32,234.2,276.39,418.43,218.93,67.0,4311.13,85.23,65.3,59.8,81.15,731.86,88.24,94.92,201.63,238.99,46.09,238.13,293.58,209.8,90.21,268.19,256.26
2022-10-07 04:00:00,288.77,58.44,229.03,97.24,428.93,176.24,63.24,52.16,260.76,177.55,98.05,115.94,32.38,150.29,71.91,72.39,541.86,110.66,825.66,402.2,129.42,99.57,19.89,500.92,229.1,282.46,45.65,18.63,44.9,85.1,75.6147,224.32,221.03,47.11,320.25,229.85,269.14,401.21,214.57,66.08,4255.08,84.31,63.29,58.4533,82.17,722.37,86.86,91.05,197.52,228.24,44.57,223.07,284.52,206.77,88.85,258.48,249.82
2022-10-10 04:00:00,285.72,57.81,232.15,96.72,392.95,174.5,64.09,52.38,261.23,178.67,95.355,114.77,32.77,145.64,72.21,71.78,527.93,111.69,831.63,396.31,131.06,98.71,20.33,504.12,230.12,273.44,45.08,18.64,44.99,83.78,75.6825,230.44,224.19,46.19,318.98,227.02,270.74,381.78,212.24,64.04,4192.93,85.58,62.57,58.5867,82.8,730.92,85.87,91.04,202.25,220.27,44.32,222.96,282.02,205.95,89.28,260.98,245.82
